endTime,artistName,trackName,msPlayed
2019-12-17 02:27,Choo Jackson,HD (feat. Mac Miller),1658
2019-12-17 02:27,Derek Simpson,Open Water,78224
2019-12-17 02:29,Derek Simpson,Open Water,124942
2019-12-17 02:43,Troop Brand,Cherry Trees,242790
2019-12-17 03:24,Big Wild,Alley-Oop (feat. iDA HAWK),3006
2019-12-17 03:29,Abhi The Nomad,Letter for God,273500
2019-12-17 03:32,Lizzy Land,Sweet Melodies - Schier Remix,186207
2019-12-17 03:36,Lorine Chia,Comfort (feat. Chuck Inglish & Jez Dior),211200
2019-12-17 03:39,Desmond Cheese,Boo Ha 'yeah Yeah Yeah Yeah Yeah',226027
2019-12-17 03:42,The Geek x Vrv,LA 97',152426
2019-12-17 03:43,Tim Legend,Quicksand,74009
2019-12-17 03:45,Rambutan Jam Band,East Point,100714
2019-12-17 03:46,Tiny Little Houses,Milo Tin,62002
2019-12-17 03:48,Harrison Sands,Trust (feat. Abhi The Nomad),161087
2019-12-17 03:53,Oliver Nelson,Found Your Love - Radio Edit,41076
2019-12-17 03:53,Galimatias,Blowback,243950
2019-12-17 03:53,Moon Boots,Tear My Heart - Marquis Hawkes Remix - Edit,2097
2019-12-17 03:57,MOSSS,Here If You Want (Pale Blue),199036
2019-12-17 03:57,MishCatt,Another Dimension - Miike Snow Remix,14466
2019-12-17 21:23,Woman Believer,Maybe,150626
2019-12-17 21:25,Bishop Nehru,Her Ballad,128299
2019-12-17 21:26,Latrell James,Tracphone,65147
2019-12-17 21:28,@Peace,Home,104200
2019-12-17 21:29,Vanilla,Footsteps,87816
2019-12-17 21:30,Yes Please,All the Time,68428
2019-12-17 21:34,Superorganism,Everybody Wants To Be Famous - Polo & Pan Remix,245549
2019-12-17 21:37,Student 1,Early Tyler Caves,138016
2019-12-18 01:11,Free Nationals,Obituaries,8870
2019-12-18 03:34,Electric Guest,1 4 Me,1709
2019-12-18 03:34,Electric Guest,More,764
2019-12-18 03:34,Electric Guest,Dollar,214288
2019-12-18 03:38,Electric Guest,Freestyle,1434
2019-12-18 03:38,Electric Guest,Play With Me,20889
2019-12-18 03:38,Electric Guest,Basic,1962
2019-12-18 03:38,Electric Guest,Get Out,5163
2019-12-18 03:38,Electric Guest,24-7,208933
2019-12-18 03:38,Electric Guest,I Got The Money,581
2019-12-18 05:48,Sam Lachow,Thank You For Tonight (feat. Eliza Young),484
2019-12-18 05:48,Anderson .Paak,The Waters (feat. BJ the Chicago Kid),3011
2019-12-18 05:48,Her's,Cool with You,491
2019-12-18 05:52,Abhi The Nomad,Somebody to Love,250000
2019-12-18 05:53,IshDARR,They Lost Me,5052
2019-12-18 05:53,Abhi The Nomad,Floors,7721
2019-12-18 05:55,Abhi The Nomad,So Long,126477
2019-12-18 05:59,Abhi The Nomad,Letter for God,273500
2019-12-18 06:01,Abhi The Nomad,Me No Evil,67095
2019-12-18 16:05,Free Nationals,Obituaries,140611
2019-12-18 16:09,Free Nationals,Beauty & Essex,214198
2019-12-18 16:12,Free Nationals,On Sight,224461
2019-12-18 18:12,Mac Miller,Come Back to Earth,161840
2019-12-18 18:16,Mac Miller,Hurt Feelings,245640
2019-12-18 18:21,Mac Miller,What's the Use?,288640
2019-12-18 18:56,Mac Miller,Perfecto,20229
2019-12-18 19:01,Arctic Monkeys,Do I Wanna Know?,272394
2019-12-18 19:04,Arctic Monkeys,R U Mine?,201726
2019-12-18 19:07,Arctic Monkeys,One For The Road,206051
2019-12-18 19:11,Arctic Monkeys,Arabella,207356
2019-12-18 19:14,Arctic Monkeys,I Want It All,185406
2019-12-18 19:18,Arctic Monkeys,No. 1 Party Anthem,243131
2019-12-18 19:22,Arctic Monkeys,Mad Sounds,215011
2019-12-18 19:46,Arctic Monkeys,Fireside,181049
2019-12-18 19:48,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
2019-12-18 19:51,Arctic Monkeys,Snap Out Of It,193030
2019-12-18 19:53,Arctic Monkeys,Knee Socks,118218
2019-12-18 20:17,Abhi The Nomad,House of Clocks,104165
2019-12-19 01:15,Abhi The Nomad,House of Clocks,179999
2019-12-19 01:15,Abhi The Nomad,BTFL,18106
2019-12-19 01:19,Abhi The Nomad,Silicon Valley,202463
2019-12-19 01:21,Abhi The Nomad,Me No Evil,165441
2019-12-19 01:25,Abhi The Nomad,Modern Boi,195309
2019-12-19 01:28,Abhi The Nomad,Tell Me Nothing,212642
2019-12-19 01:29,Abhi The Nomad,Trashman,22989
2019-12-19 01:31,KAYTRANADA,Gray Area (feat. Mick Jenkins),139653
2019-12-19 01:34,KAYTRANADA,Taste,157576
2019-12-19 07:13,Chrome Sparks,Soul & <3,84155
2019-12-19 07:14,Hope Tala,Lovestained,1501
2019-12-19 07:14,Declan McKenna,Brazil,650
2019-12-19 07:14,Medasin,Home,8120
2019-12-19 07:14,Medasin,Daydream,7993
2019-12-19 07:14,Mk.gee,I Know How You Get,803
2019-12-19 07:14,Mk.gee,I Know How You Get,221
2019-12-19 07:14,Joji,Will He (Medasin Remix),30087
2019-12-19 07:14,Engelwood,Lovin' is Everywhere,1360
2019-12-19 07:14,The Main Squeeze,Dr. Funk,751
2019-12-19 07:14,The Main Squeeze,Dr. Funk,540
2019-12-19 07:14,Beenzino,"Dali, Van, Picasso",1888
2019-12-19 07:15,Swell,I'm Sorry,1250
2019-12-19 07:15,Francisco Tárrega,Gran Vals,927
2019-12-19 07:15,Two Door Cinema Club,Talk - Single Edit,1080
2019-12-19 07:15,SLUMBERJACK,Fracture,984
2019-12-19 07:15,The Cactus Channel,Stay a While,1162
2019-12-19 07:15,Khalid,Location,0
2019-12-19 07:15,Kishi Bashi,Honeybody - Mattsoro Remix,535
2019-12-19 07:15,GRiZ,Maybe,850
2019-12-19 07:15,The Lagoons,California,914
2019-12-19 07:15,Ta-ku,Love Again,813
2019-12-19 07:22,Vanilla Gorilla,Tropicana,0
2019-12-19 07:23,Vindata,6 ft.,10224
2019-12-19 07:23,Bassnectar,The Mothership,3640
2019-12-19 07:23,Galactic Marvl,Save Me - Nebbra Remix,5973
2019-12-19 07:23,Ambassadeurs,Looking at You - Moods Remix,14004
2019-12-19 07:23,Phantoms,Someone To Talk About,7630
2019-12-19 07:23,Mija,Better,2726
2019-12-19 07:24,Disclosure,Defeated No More,1706
2019-12-19 07:24,Sam I,Used to Be My Homie - Salva Remix,5889
2019-12-19 07:24,Sad,Slow - Shuko Remix,4247
2019-12-19 07:24,Big Wild,I Just Wanna,2386
2019-12-19 07:25,Bearson,Get Lost - Ford. Remix,34435
2019-12-19 07:25,June Marieezy,Fly - FKJ Remix,4455
2019-12-19 07:25,Herizen,Social Jungle - White Cliffs Remix,11041
2019-12-19 07:26,Bicep,Opal - Four Tet Remix,12857
2019-12-19 07:26,Mansionair,Astronaut (Something About Your Love) - Marius Remix,12499
2019-12-19 07:26,KLOE,Teenage Craze (SACHI Remix),7357
2019-12-19 07:26,DECAP,All I Ever Wanted - DECAP Remix,1924
2019-12-19 07:26,Louis The Child,LOVE (with Elohim) - Christofi Remix,2877
2019-12-19 07:26,Joji,Will He (Medasin Remix),3920
2019-12-19 07:26,Sylvan Esso,Radio - Demo Taped Remix,416
2019-12-19 07:26,Sylvan Esso,Radio - Demo Taped Remix,14762
2019-12-19 07:27,POOLCLVB,What You Want - Røse Remix,4044
2019-12-19 07:27,Viceroy,Back at the Start (Niteppl Remix) [feat. K. Flay],4177
2019-12-19 07:27,Awkward Satellite,Bondax Gold (Snakeships Bootleg Remix) feat. Goodcat Kelevra,1774
2019-12-19 07:27,TOKiMONSTA,Put It Down (feat. Anderson .Paak & KRNE) [Exile Remix],2046
2019-12-19 07:27,Hiatus Kaiyote,Laputa (Taylor McFerrin Remix feat. Anderson .Paak),15891
2019-12-19 07:28,Sultan,All These Roads (feat. Zella Day and Sam Martin) - Bees Knees & Virtu Remix,18092
2019-12-19 07:28,Whethan,Summer Luv (feat. Crystal Fighters) - Chrome Sparks Remix,6268
2019-12-19 07:28,Chrome Sparks,Gates To Heaven,14518
2019-12-19 07:28,Chrome Sparks,Send The Pain On,8692
2019-12-19 07:29,Chrome Sparks,Star Step,6198
2019-12-19 07:29,Chrome Sparks,<3 & Soul,6527
2019-12-19 07:29,Chrome Sparks,Miss You (feat. Steffaloo),5402
2019-12-19 07:29,Chrome Sparks,The Meaning Of Love,1858
2019-12-19 07:29,Chrome Sparks,All Or Nothing,4478
2019-12-19 07:29,Chrome Sparks,Lost In The Chrome Forest,822
2019-12-19 07:29,Chrome Sparks,Show You My Way,7230
2019-12-19 07:30,Lorine Chia,The Zone . Leave Me Alone,912
2019-12-19 07:30,Stop Light Observations,2young,2551
2019-12-19 07:30,Cold Callers,Summer Lovin',1051
2019-12-19 07:30,Gromz,Running Around,0
2019-12-19 07:30,Bondax,All I See - Pomo Remix,0
2019-12-19 07:30,Major Lazer,Get Free - Chrome Sparks Remix,5576
2019-12-19 07:30,GRiZ,Good Times Roll,684
2019-12-19 07:30,Rex Orange County,Uno,2322
2019-12-19 07:30,GRMM,Something From Nothing,0
2019-12-19 07:30,Whethan,Summer Luv (feat. Crystal Fighters) - Chrome Sparks Remix,5118
2019-12-19 07:30,Twin Shadow,Saturdays (feat. HAIM),750
2019-12-19 07:30,Cosmo's Midnight,Lovelight,0
2019-12-19 07:30,Anderson .Paak,The Bird,0
2019-12-19 07:30,World Champion,Nevermind,3210
2019-12-19 07:30,Jamie xx,I Know There's Gonna Be (Good Times) [Instrumental],0
2019-12-19 07:30,De La Soul,Shopping Bags (She Got from You) - Edit,811
2019-12-19 07:30,Milky Chance,Flashed Junk Mind,228
2019-12-19 07:30,Imad Royal,Round Two,0
2019-12-19 07:30,Blended Babies,Smoke It If You Got One,4
2019-12-19 07:30,GRiZ,Find My Own Way,1408
2019-12-19 07:30,Anderson .Paak,Heart Don't Stand a Chance,0
2019-12-19 07:30,SAFIA,Make Them Wheels Roll,0
2019-12-19 07:30,Reva DeVito,ROSE GOLD - prod. TEKLUN,522
2019-12-19 07:30,Pasha,Colorblind,0
2019-12-19 07:30,Danger Mouse,Black (feat. Norah Jones),0
2019-12-19 07:30,Wiki,Mayor,1062
2019-12-19 07:30,Anderson .Paak,Water Fall (Interluuube),0
2019-12-19 07:30,Sonora Carruseles,Micaela,745
2019-12-19 07:30,The Polish Ambassador,Forever Lost,0
2019-12-19 07:30,Robert Glasper,Find You - KAYTRANADA Remix,937
2019-12-19 07:31,PHFAT,Keep You Safe,0
2019-12-19 07:31,PHFAT,Keep You Safe,1953
2019-12-19 07:31,John Mayer,Moving On and Getting Over,1205
2019-12-19 07:31,Angus & Julia Stone,Grizzly Bear,424
2019-12-19 07:31,Carter Reeves,Fresh Fruit,4407
2019-12-19 07:31,Carter Reeves,Fresh Fruit,0
2019-12-19 07:31,Everydayz,Almeria,894
2019-12-19 07:31,Everydayz,Almeria,0
2019-12-19 07:31,Knowmads,101 (The Good Stuff),254
2019-12-19 07:31,Duckwrth,RAREPANTHER+BEACHHOUSE,518
2019-12-19 07:35,Elaquent,Benten Boogie,0
2019-12-19 07:35,PHFAT,Keep You Safe,701
2019-12-19 07:35,John Mayer,Moving On and Getting Over,0
2019-12-19 07:35,Angus & Julia Stone,Grizzly Bear,160738
2019-12-19 07:35,Brock Berrigan,Hotwire,641
2019-12-19 07:35,DROELOE,Snow Shovels,2276
2019-12-19 07:35,CRUISR,Kidnap Me,592
2019-12-19 07:35,Starz,Do Ya Like!,440
2019-12-19 07:35,Joe Hertler & The Rainbow Seekers,Old Love,0
2019-12-19 07:35,Big Wild,Empty Room,0
2019-12-19 07:35,Big Wild,Empty Room,496
2019-12-19 07:35,Esese,Slow Down (feat. Cazeaux O.S.L.O.),2745
2019-12-19 07:35,Esese,Slow Down (feat. Cazeaux O.S.L.O.),1293
2019-12-19 07:35,Eventide,All in on You,728
2019-12-19 07:35,Los Elk,Black and Blues,1175
2019-12-19 07:35,Soft Powers,Palm Nights,621
2019-12-19 07:35,Q-Tip,Won't Trade,0
2019-12-19 07:35,Tchami,Shades (feat. Donnie Sloan & Ricky Ducati),432
2019-12-19 07:35,AlunaGeorge,Not Above Love,223
2019-12-19 07:35,Train,Cab,0
2019-12-19 07:35,A. Charles,Two Left Feet,946
2019-12-19 07:36,Flight Facilities,Merimbula,0
2019-12-19 07:36,Robert Glasper,No One Like You - KAYTRANADA Remix,1744
2019-12-19 07:36,Låpsley,Love Is Blind (Sam Gellaitry Remix),1023
2019-12-19 07:36,Tame Impala,Borderline,2007
2019-12-19 07:36,Derlee,Hell & Back,936
2019-12-19 07:36,Loyle Carner,Angel,1004
2019-12-19 07:36,Cookin Soul,Sweet Luv,883
2019-12-19 07:36,The Whitest Boy Alive,Burning,60
2019-12-19 07:40,Snakehips,Money On Me (feat. Anderson .Paak),199
2019-12-19 07:40,Whitney,No Woman,237973
2019-12-19 07:40,Whitney,No Woman,21711
2019-12-19 07:40,Whitney,Giving Up,8917
2019-12-19 07:41,Whitney,Used To Be Lonely,10848
2019-12-19 07:43,Whitney,No Matter Where We Go,1655
2019-12-19 07:43,Whitney,Golden Days,3233
2019-12-19 07:43,Whitney,Golden Days,3454
2019-12-19 07:43,Whitney,On My Own,4217
2019-12-19 07:43,Whitney,Giving Up,162154
2019-12-19 07:44,Whitney,Light Upon the Lake,2004
2019-12-19 07:44,Lawrence,Casualty (Acoustic),3370
2019-12-19 07:44,HNNY,Most Really Pretty Girls Have Pretty Ugly Feet,2334
2019-12-19 07:44,Robert Glasper,Outro - Robert Glasper x KAYTRANADA,391
2019-12-19 07:44,Whitney,The Falls,3503
2019-12-19 07:44,GoldLink,Fall in Love (feat. Ciscero),140
2019-12-19 07:44,Whitney,Golden Days,412
2019-12-19 07:44,Whitney,Golden Days,21905
2019-12-19 07:44,MAX,Love Me Less (feat. Quinn XCII),686
2019-12-19 07:44,Granata,Rest in Pedals,860
2019-12-19 07:45,NxWorries,Suede,0
2019-12-19 07:45,Coastal,La Luz,1186
2019-12-19 07:45,The Vaccines,Maybe (Luck of the Draw),924
2019-12-19 07:45,The Budos Band,King Charles,138
2019-12-19 07:45,MED,The Strip,1618
2019-12-19 07:45,Felly,Horchata (Waves),0
2019-12-19 07:45,Kooley High,Alone,2331
2019-12-19 07:45,Jagwar Ma,Give Me a Reason,802
2019-12-19 07:45,Jagwar Ma,Give Me a Reason,0
2019-12-19 07:45,Kasey Andre,Love Mode,0
2019-12-19 07:45,Sticky Fingers,Australia Street,553
2019-12-19 07:45,Sticky Fingers,Australia Street,0
2019-12-19 07:45,Lawrence,Superficial,697
2019-12-19 07:45,Fela Kuti,Water No Get Enemy - Edit,970
2019-12-19 07:45,Goldwash,Honest,310
2019-12-19 07:45,Yeek,Only in the West,880
2019-12-19 07:45,Luca Lush,Valentine feat. Tribes,0
2019-12-19 07:45,Kings of Leon,Reverend,0
2019-12-19 07:45,The Kooks,Around Town,0
2019-12-19 07:45,Bombay Bicycle Club,Home By Now,1027
2019-12-19 07:45,Name UL,Choice(s),787
2019-12-19 07:45,Calimossa,Planet X,1327
2019-12-19 07:45,Kurt Vile,Lost my Head there,1408
2019-12-19 07:45,SebastiAn,Arabest,226
2019-12-19 07:45,Crumb,So Tired,2841
2019-12-19 07:45,Chicano Batman,Freedom Is Free,1637
2019-12-19 07:45,Harlem Shakes,Strictly Game,0
2019-12-19 07:45,NYUON,Your City,0
2019-12-19 07:45,Son Little,Dub Me To The River - Daniel Scholz Indaba Remix,740
2019-12-19 07:45,The Dip,Working Man,0
2019-12-19 07:45,Aer,Pretty Lady (Around Me),0
2019-12-19 07:45,Anderson .Paak,Twilight,1260
2019-12-19 07:45,Action Bronson,Bonzai / Terry - From Spotify Studios NYC,0
2019-12-19 07:45,Fruit Bats,Humbug Mountain Song,0
2019-12-19 07:45,The Celestics,Uptempo,2827
2019-12-19 07:45,Bear Hands,2AM,0
2019-12-19 07:45,Anderson .Paak,Chosen One (feat. Sonyae Elise),908
2019-12-19 07:45,Chris LaRocca,Dice Out,1134
2019-12-19 07:46,Michael Christmas,Get Up,0
2019-12-19 07:46,Tom Misch,Memory,0
2019-12-19 07:46,Kero One,Let Me Show You,0
2019-12-19 07:46,Knox Fortune,Lil Thing,0
2019-12-19 07:50,Tom Misch,Memory,291993
2019-12-19 15:47,Whitney,Valleys (My Love),227389
2019-12-19 15:51,Whitney,No Woman,237973
2019-12-19 15:51,Whitney,Southern Nights,0
2019-12-19 16:02,Whitney,Southern Nights,81008
2019-12-20 01:24,KAYTRANADA,DO IT,132360
2019-12-20 01:28,KAYTRANADA,2 The Music,235280
2019-12-20 01:31,KAYTRANADA,Go DJ,156946
2019-12-20 01:33,KAYTRANADA,Gray Area (feat. Mick Jenkins),139653
2019-12-20 01:35,KAYTRANADA,Puff Lah,113346
2019-12-20 01:38,KAYTRANADA,10%,186680
2019-12-20 01:40,KAYTRANADA,Need It,137706
2019-12-20 01:44,KAYTRANADA,Taste,217320
2019-12-20 01:47,KAYTRANADA,Oh No,167573
2019-12-20 01:50,KAYTRANADA,What You Need,183786
2019-12-20 02:03,KAYTRANADA,Vex Oh (feat. Eight9FLY),121109
2019-12-20 02:45,KAYTRANADA,DO IT,155128
2019-12-20 02:49,KAYTRANADA,2 The Music,235280
2019-12-20 02:49,KAYTRANADA,Go DJ,12106
2019-12-20 02:51,The Kooks,Down,2655
2019-12-20 02:51,KAYTRANADA,Gray Area (feat. Mick Jenkins),139653
2019-12-20 02:51,KAYTRANADA,Puff Lah,10849
2019-12-20 02:55,SLUMBERJACK,Fracture,4858
2019-12-20 02:55,KinKai,Roll the Dice,2703
2019-12-20 02:55,AllttA,Under the Water (fg. IV),200093
2019-12-20 02:55,Saba,Stoney,1674
2019-12-20 02:55,Kartell,5 A.M.,3309
2019-12-20 02:58,Beverlay,Typically Her (Kaytranada Edition),203903
2019-12-20 02:59,PHFAT,Keep You Safe,24477
2019-12-20 02:59,Garden City Movement,She's so Untouchable - Original Mix,1692
2019-12-20 03:02,RITUAL,The Only One,207532
2019-12-20 03:02,Sugar Candy Mountain,666,0
2019-12-20 03:02,Saib,Lady,3314
2019-12-20 03:02,Sugar Candy Mountain,Windows,1220
2019-12-20 03:03,Mocky,The Come Up,19164
2019-12-20 03:03,Magic City Hippies,Brnt,578
2019-12-20 03:03,Burns Twins,Day by Day,427
2019-12-20 03:03,NoMBe,Freak Like Me,1130
2019-12-20 03:06,Cool Company,Habit - Blood Cultures Remix,1754
2019-12-20 03:06,Josef Salvat,Open Season,5346
2019-12-20 03:06,Speak,New Spring,2581
2019-12-20 03:06,Hotel Garuda,Blurry Eyes (feat. RUNN),185795
2019-12-20 03:06,Sampa the Great,Blue Boss,3439
2019-12-20 03:06,Tim Atlas,Compromised,1947
2019-12-20 03:19,Moon Boots,I Want Your Attention,130128
2019-12-20 03:31,Woman Believer,Maybe,4451
2019-12-20 03:35,Phoebe Ryan,Middle Finger,241893
2019-12-20 03:36,Brazilian Girls,Pussy,62607
2019-12-20 03:39,The Black Keys,Eagle Birds,160543
2019-12-20 03:42,Obliques,Lightweight,207775
2019-12-20 03:43,Koi Child,Black Panda,18738
2019-12-20 03:46,Blac Rabbit,Over the Rainbow,206000
2019-12-20 03:51,Chromeo,Slumming It,270853
2019-12-20 03:53,Yes Please,Anywhere (Everything),153333
2019-12-20 03:56,Commonminds,The Wave,186067
2019-12-20 03:59,slenderbodies,take you home,965
2019-12-20 03:59,Magic City Hippies,Limestone,157063
2019-12-20 04:02,GoldFish,No One Has To Know,191897
2019-12-20 04:02,DANGERDOOM,Benzi Box,1054
2019-12-20 04:02,Galactic Marvl,Save Me - Nebbra Remix,5968
2019-12-20 04:02,Big Wild,Maker,601
2019-12-20 04:05,LEISURE,Know You Better,3297
2019-12-20 04:05,The Echocentrics,Staring at the Ceiling (feat. James Petralli),3201
2019-12-20 04:05,Bas,Amnesia (with Ari Lennox & Kiddominant),2352
2019-12-20 04:05,Captiva,Presidential Campaign,145432
2019-12-20 04:05,Whethan,Good Nights (feat. Mascolo),1453
2019-12-20 04:05,GoldLink,Zulu Screams (feat. Maleek Berry & Bibi Bourelly),3622
2019-12-20 04:11,Marcus Marr,Learning For Your Love,390455
2019-12-20 04:15,Wild Belle,Keep You,210613
2019-12-20 04:19,SAFIA,Make Them Wheels Roll,245666
2019-12-20 04:22,Chali 2na,Guard The Fort - Radio Edit,418
2019-12-20 04:22,Awkward Satellite,Bondax Gold (Snakeships Bootleg Remix) feat. Goodcat Kelevra,1351
2019-12-20 04:22,DMA'S,Dawning,1165
2019-12-20 04:22,Denzel Curry,BLACK BALLOONS | 13LACK 13ALLOONZ - Pazmal Remix,172067
2019-12-20 04:22,Com Truise,Existence Schematic,904
2019-12-20 04:22,TV Girl,Birds Dont Sing,1360
2019-12-20 04:26,The Lagoons,California,261773
2019-12-20 04:30,PillowTalk,LA to the Bay,2463
2019-12-20 04:30,Alvaro Soler,Loca,1361
2019-12-20 04:30,Wax,First Love,2248
2019-12-20 04:30,SunSquabi,Cinnamon,1755
2019-12-20 04:30,Vampire Weekend,Cape Cod Kwassa Kwassa,1052
2019-12-20 04:30,Bear Hands,Too Young,697
2019-12-20 04:30,Beverlay,Typically Her (Kaytranada Edition),1006
2019-12-20 04:30,Blue Scholars,Sagaba,1556
2019-12-20 04:30,Anti Lilly & Phoniks,Blue In Green,200829
2019-12-20 04:30,Bryce Vine,Glamorama,15919
2019-12-20 04:30,Phakt,Father Figure,9716
2019-12-20 04:34,LaDonnis,Brown Skin,1907
2019-12-20 04:34,Vampire Weekend,Cape Cod Kwassa Kwassa,214707
2019-12-20 04:34,Blue Scholars,Sagaba,18001
2019-12-20 04:34,Faded Paper Figures,Breathing,2913
2019-12-20 04:38,Biyo,Fantasies,203641
2019-12-20 04:42,The Kooks,Bad Habit,657
2019-12-20 04:42,The Game,Stainless,239661
2019-12-20 04:42,Anderson .Paak,Make It Better (feat. Smokey Robinson),7105
2019-12-20 04:42,Soul Gem,Santa Fe,1699
2019-12-20 04:42,HIGH HØØPS,Burn It Up,768
2019-12-20 04:42,Johnson&Jonson,Hold On John - Bonus,1602
2019-12-20 04:46,HIGH HØØPS,Burn It Up,260325
2019-12-20 04:49,GRiZ,Good Times Roll,848
2019-12-20 04:49,Ookay,Thief,1608
2019-12-20 04:49,IshDARR,Sugar,1765
2019-12-20 04:49,B.T. Express,Once You Get It,2361
2019-12-20 04:49,The Kooks,Westside,356
2019-12-20 04:49,Soul Gem,Santa Fe,181689
2019-12-20 04:49,Kishi Bashi,Hahaha Pt. 2,550
2019-12-20 04:49,Big Wild,Alley-Oop (feat. iDA HAWK),869
2019-12-20 04:53,Polographia,Sly (feat. Winston Surfshirt),211200
2019-12-20 04:55,Loyle Carner,Tierney Terrace,5563
2019-12-20 04:55,Win and Woo,Recognize (feat. Ashe),6816
2019-12-20 04:55,Blaise Eldred,Way You Walk,136247
2019-12-20 04:55,DROELOE,Homebound,1161
2019-12-20 04:55,The Kooks,See Me Now,2058
2019-12-20 04:56,Jagwar Ma,Give Me a Reason,5217
2019-12-20 04:59,ANIMA!,Ear to Ear,233453
2019-12-20 05:03,Menahan Street Band,Home Again,202240
2019-12-20 05:06,NEIL FRANCES,Show Me The Right,204000
2019-12-20 05:07,JR JR,Big Bear Mountain,3217
2019-12-20 05:07,DROELOE,Snow Shovels,5850
2019-12-20 05:07,Deca,Big Time,3299
2019-12-20 05:07,GoldLink,Fall in Love (feat. Ciscero),23406
2019-12-20 05:07,The Kooks,Sunrise,2260
2019-12-20 05:07,Louis Futon,Supposed To Be,4505
2019-12-20 05:11,Young Franco,Drop Your Love (feat. Dirty Radio),2786
2019-12-20 05:11,Quinn XCII,Stung,234661
2019-12-20 05:14,Anik Khan,Too Late Now,1753
2019-12-20 05:14,Injury Reserve,Gravy n’ Biscuits,2159
2019-12-20 05:14,Ashton Mallory,My Love,171020
2019-12-20 05:14,Blue Wednesday,Deep In Love,3798
2019-12-20 05:14,Oliver,Go With It (feat. Chromeo),5433
2019-12-20 05:18,Kelis,Millionaire (feat. André 3000),1711
2019-12-20 05:18,The Jack Moves,Nasty,8912
